time,predictions,actual,difference
2018-03-01,148.5057327060015,153.407,-4.901267293998501
2018-04-01,167.99653828643324,177.186,-9.189461713566772
2018-05-01,202.58206575092143,215.179,-12.596934249078572
2018-06-01,235.23484111174264,253.483,-18.248158888257365
2018-07-01,250.28356541207225,260.851,-10.56743458792775
2018-08-01,232.50365841399736,238.833,-6.329341586002641
2018-09-01,222.1907808270463,217.563,4.627780827046308
2018-10-01,189.42073458429297,187.403,2.017734584292981
2018-11-01,170.6676920310388,165.222,5.445692031038789
2018-12-01,159.06408016694633,149.906,9.15808016694632
2019-01-01,145.8901826559184,144.608,1.2821826559184046
2019-02-01,131.84271339890128,132.825,-0.982286601098707
2019-03-01,151.16279535815315,151.682,-0.5192046418468408
2019-04-01,170.08819874843317,181.761,-11.672801251566824
2019-05-01,207.9872023449648,204.736,3.2512023449648098
2019-06-01,243.51276067624468,243.446,0.06676067624468374
2019-07-01,254.14912992228096,252.072,2.0771299222809603
2019-08-01,238.98104188402732,254.443,-15.461958115972692
2019-09-01,214.982590744436,221.457,-6.474409255563984
2019-10-01,192.1013608419429,203.557,-11.455639158057096
2019-11-01,169.1997894596598,162.007,7.192789459659792
2019-12-01,153.93399063956537,157.211,-3.277009360434647
2020-01-01,145.25175057376438,148.026,-2.7742494262356274
2020-02-01,132.3660119518821,137.914,-5.547988048117901
2020-03-01,154.24401279872723,165.506,-11.261987201272774
2020-04-01,173.04031231145797,190.335,-17.29468768854204
2020-05-01,208.1857324084677,227.937,-19.751267591532326
2020-06-01,241.37918206907645,249.634,-8.254817930923537
2020-07-01,252.47549103230656,272.832,-20.35650896769343
2020-08-01,251.93197570714293,251.373,0.5589757071429347
2020-09-01,214.30050040247056,226.133,-11.832499597529448
2020-10-01,189.91199531248196,193.045,-3.1330046875180244
2020-11-01,163.8822992798553,173.577,-9.69470072014471
2020-12-01,172.93968287032223,162.584,10.355682870322227
2021-01-01,146.9158085724756,150.146,-3.2301914275243746
2021-02-01,133.63578355686428,137.635,-3.9992164431357082
2021-03-01,153.7943724568306,159.334,-5.539627543169416
2021-04-01,181.6886919842009,174.107,7.581691984200887
2021-05-01,218.4609884877457,226.295,-7.834011512254278
2021-06-01,243.3349640808984,242.928,0.40696408089840475
2021-07-01,251.97087403611337,276.972,-25.001125963886608
2021-08-01,244.64683067220392,279.157,-34.51016932779606
2021-09-01,219.24193207195705,240.779,-21.537067928042944
2021-10-01,192.33837937940555,197.509,-5.170620620594434
2021-11-01,167.21234523046184,165.964,1.2483452304618368
2021-12-01,159.9101244072628,161.142,-1.2318755927371967
2022-01-01,149.2639685869775,151.699,-2.4350314130225
2022-02-01,134.77202894993272,146.55,-11.777971050067293
2022-03-01,154.53928641615485,166.428,-11.888713583845146
2022-04-01,177.20338006458772,172.1,5.103380064587725
2022-05-01,220.3045838154409,217.5,2.804583815440907
2022-06-01,253.0593534354685,252.608,0.4513534354684907
2022-07-01,261.7130882306557,276.247,-14.533911769344286
2022-08-01,247.34624648221572,260.404,-13.057753517784278
2022-09-01,219.92834211085932,229.755,-9.826657889140677
2022-10-01,192.23617419363248,210.29,-18.053825806367513
2022-11-01,165.90913818804742,159.902,6.007138188047435
2022-12-01,159.08436475108428,157.335,1.749364751084272
2023-01-01,147.6853462945363,155.859,-8.173653705463721
2023-02-01,137.29120802929805,145.05,-7.758791970701964
2023-03-01,160.822288134689,169.758,-8.93571186531102
2023-04-01,178.21264177515377,179.397,-1.1843582248462212
2023-05-01,216.9500321088164,215.942,1.0080321088163942
2023-06-01,257.02701642896574,246.848,10.179016428965724
2023-07-01,261.1919737011987,275.701,-14.509026298801302
2023-08-01,257.7136872955388,287.871,-30.157312704461162
2023-09-01,221.3522602549133,217.849,3.5032602549133003
2023-10-01,195.7483551955409,203.083,-7.334644804459089
2023-11-01,165.67241656340576,172.389,-6.716583436594249
2023-12-01,157.90174770182125,163.914,-6.012252298178737
2024-01-01,146.40514883911325,155.437,-9.03185116088676
2024-02-01,137.199516241729,148.392,-11.19248375827101
2024-03-01,155.26393732775895,169.994,-14.730062672241047
2024-04-01,180.84691193876108,184.402,-3.555088061238905
2024-05-01,212.89286453634568,246.995,-34.10213546365432
2024-06-01,240.3671757722046,249.659,-9.291824227795388
