time,predictions,actual,difference
2018-03-01,286.5791728786412,292.441,-5.861827121358772
2018-04-01,302.57700334099843,347.202,-44.62499665900157
2018-05-01,351.5100274047305,378.77,-27.25997259526946
2018-06-01,380.9858220896946,466.381,-85.39517791030539
2018-07-01,460.6802480590663,486.733,-26.052751940933717
2018-08-01,446.9988842164786,453.339,-6.340115783521412
2018-09-01,380.0163409060116,395.636,-15.619659093988446
2018-10-01,339.8630139273924,344.112,-4.248986072607636
2018-11-01,313.90344438300303,309.218,4.685444383003016
2018-12-01,302.2203309287319,295.682,6.538330928731909
2019-01-01,287.9138384045669,285.059,2.8548384045668627
2019-02-01,265.3482306656396,258.894,6.454230665639614
2019-03-01,290.4028104493907,311.602,-21.199189550609276
2019-04-01,303.3369604943422,310.396,-7.059039505657836
2019-05-01,349.0917809889804,366.886,-17.794219011019607
2019-06-01,421.7438482982605,436.365,-14.621151701739507
2019-07-01,478.7091526092297,466.83,11.87915260922972
2019-08-01,455.9484444138423,472.046,-16.097555586157682
2019-09-01,389.5883454987746,403.778,-14.189654501225448
2019-10-01,352.3786829260894,364.419,-12.040317073910558
2019-11-01,317.7596605145321,306.875,10.884660514532072
2019-12-01,299.896730859576,295.862,4.034730859575973
2020-01-01,276.25016525898013,288.745,-12.494834741019872
2020-02-01,260.70366374452385,270.382,-9.678336255476154
2020-03-01,292.9781370161903,308.668,-15.68986298380969
2020-04-01,314.1535838958656,345.171,-31.017416104134384
2020-05-01,374.15990156293566,409.591,-35.43109843706435
2020-06-01,431.23801702219765,435.313,-4.074982977802335
2020-07-01,469.8033958205575,501.432,-31.628604179442505
2020-08-01,443.7508582085535,480.708,-36.95714179144653
2020-09-01,388.12110269909255,413.518,-25.396897300907426
2020-10-01,352.1885136087494,347.223,4.965513608749404
2020-11-01,319.0760619693436,307.031,12.045061969343578
2020-12-01,321.0056600319803,303.72,17.285660031980285
2021-01-01,293.5399837206254,294.164,-0.6240162793745867
2021-02-01,273.70429495207645,271.243,2.4612949520764573
2021-03-01,301.43218254307305,306.209,-4.776817456926949
2021-04-01,326.2439931822188,317.624,8.619993182218764
2021-05-01,396.0165605774709,401.719,-5.702439422529096
2021-06-01,470.1655867519471,439.96,30.205586751947124
2021-07-01,478.0093605538106,511.798,-33.78863944618939
2021-08-01,454.03169171466806,501.07,-47.03830828533194
2021-09-01,404.8660242579184,444.796,-39.92997574208158
2021-10-01,349.9089605587254,385.982,-36.0730394412746
2021-11-01,320.72292728082533,328.184,-7.461072719174695
2021-12-01,293.52358985902947,319.988,-26.46441014097053
2022-01-01,296.92767562927713,307.185,-10.25732437072287
2022-02-01,270.00572577591043,292.317,-22.311274224089573
2022-03-01,308.01213596986094,315.242,-7.229864030139083
2022-04-01,334.6908678741321,317.982,16.708867874132068
2022-05-01,398.57743527396366,389.53,9.047435273963686
2022-06-01,448.28693399349385,452.492,-4.205066006506172
2022-07-01,478.8123367882268,492.025,-13.21266321177319
2022-08-01,472.3689080972099,469.325,3.0439080972099077
2022-09-01,414.0427519606653,416.435,-2.3922480393346746
2022-10-01,372.0804374342342,377.98,-5.899562565765791
2022-11-01,325.0260587525284,327.579,-2.552941247471608
2022-12-01,310.67262860422795,328.478,-17.805371395772056
2023-01-01,302.9179181171655,326.534,-23.616081882834465
2023-02-01,281.07831861508583,298.579,-17.500681384914174
2023-03-01,310.19911495223715,329.91,-19.710885047762872
2023-04-01,341.3383356764056,338.601,2.737335676405621
2023-05-01,397.6021310536347,414.04,-16.437868946365313
2023-06-01,433.6628072918102,488.037,-54.37419270818975
2023-07-01,488.878804612257,521.402,-32.523195387743044
2023-08-01,464.7382339749892,541.62,-76.88176602501079
2023-09-01,392.0958943649725,420.878,-28.782105635027506
2023-10-01,354.2635549294417,395.533,-41.269445070558334
2023-11-01,322.8489015675703,337.296,-14.447098432429698
2023-12-01,316.2806723769775,339.029,-22.748327623022476
2024-01-01,296.9100198625284,338.464,-41.553980137471626
2024-02-01,266.72463280531605,311.724,-44.99936719468394
2024-03-01,300.30561915725394,337.73,-37.424380842746075
2024-04-01,317.759174245448,348.859,-31.099825754552
2024-05-01,365.6253231047186,452.473,-86.84767689528144
2024-06-01,436.62393587084966,450.966,-14.342064129150344
