Date,Total Rainfall Mm,Mean Air Temperature in Celsius,Mean Vapour Pressure Hpa,Mean Wind Speed M/Sec,Days Of Wind Gust >= 24 Knots in Day,Standard Deviation Of Daily Mean Temperature in Celsius,Year,Month,Selected business demand (GWh),Est. Total consumption (GWh),Export prices,Export volumes,Export values,Import prices,Import volumes,Import values,Population
2022-09-01,44.333333333333336,8.4,8.733333333333333,3.3333333333333335,10.666666666666666,2.6,2022.0,9.0,638.686,130.185,1574.0,1318.0,16833.0,1099.0,2824.0,22262.0,928600.0
2022-10-01,79.7,9.666666666666666,8.666666666666666,3.8333333333333335,14.0,3.1,2022.0,10.0,681.962,117.025,1564.0,1417.0,17991.0,1076.0,2870.0,22156.0,928600.0
2022-11-01,69.3,13.166666666666666,11.433333333333332,3.9333333333333336,14.0,2.3000000000000003,2022.0,11.0,661.153,89.669,1564.0,1417.0,17991.0,1076.0,2870.0,22156.0,928600.0
2022-12-01,38.733333333333334,14.700000000000001,12.266666666666666,3.866666666666667,10.666666666666666,2.4,2022.0,12.0,672.325,86.959,1564.0,1417.0,17991.0,1076.0,2870.0,22156.0,928600.0
2023-01-01,23.26666666666667,16.733333333333334,13.566666666666668,3.6666666666666665,11.0,2.1333333333333333,2023.0,1.0,702.339,80.813,1457.0,1351.0,15976.0,1028.0,2688.0,19825.0,940100.0
2023-02-01,69.46666666666667,16.400000000000002,13.466666666666667,3.5,12.0,3.5666666666666664,2023.0,2.0,634.913,74.814,1457.0,1351.0,15976.0,1028.0,2688.0,19825.0,940100.0
2023-03-01,122.1,13.466666666666667,10.933333333333332,3.733333333333333,15.0,3.1,2023.0,3.0,659.158,93.289,1457.0,1351.0,15976.0,1028.0,2688.0,19825.0,940100.0
2023-04-01,63.26666666666667,11.466666666666669,10.299999999999999,3.5666666666666664,10.0,2.1333333333333333,2023.0,4.0,614.385,110.027,1448.0,1600.0,18798.0,1022.0,2529.0,18548.0,940100.0
2023-05-01,117.13333333333333,9.433333333333334,9.299999999999999,2.8333333333333335,12.0,2.6333333333333333,2023.0,5.0,643.984,133.863,1448.0,1600.0,18798.0,1022.0,2529.0,18548.0,940100.0
2023-06-01,69.86666666666666,5.3,7.033333333333334,2.433333333333333,5.333333333333333,2.566666666666667,2023.0,6.0,597.214,160.242,1448.0,1600.0,18798.0,1022.0,2529.0,18548.0,940100.0
2023-07-01,90.13333333333333,6.266666666666667,7.1000000000000005,4.266666666666667,15.0,2.1999999999999997,2023.0,7.0,611.774,171.653,1427.0,1239.0,14353.0,1013.0,2743.0,19945.0,940100.0
2023-08-01,50.86666666666667,6.233333333333333,7.0,3.4333333333333336,14.333333333333334,2.1,2023.0,8.0,644.076,167.915,1427.0,1239.0,14353.0,1013.0,2743.0,19945.0,940100.0
2023-09-01,116.0,9.4,8.200000000000001,4.433333333333334,15.333333333333334,2.533333333333333,2023.0,9.0,644.333,130.279,1427.0,1239.0,14353.0,1013.0,2743.0,19945.0,940100.0
2023-10-01,56.26666666666667,10.266666666666667,8.533333333333333,4.733333333333333,18.666666666666668,2.533333333333333,2023.0,10.0,685.855,115.071,1366.0,1474.0,16345.0,1052.0,2590.0,19546.0,940100.0
2023-11-01,54.0,11.933333333333332,10.266666666666667,3.766666666666667,13.0,2.466666666666667,2023.0,11.0,678.651,96.095,1366.0,1474.0,16345.0,1052.0,2590.0,19546.0,940100.0
2023-12-01,73.46666666666667,14.833333333333334,11.666666666666666,4.733333333333333,16.666666666666668,2.533333333333333,2023.0,12.0,710.926,88.691,1366.0,1474.0,16345.0,1052.0,2590.0,19546.0,940100.0
2024-01-01,74.73333333333333,15.766666666666666,12.4,4.266666666666667,17.333333333333332,2.966666666666667,2024.0,1.0,716.667,85.032,1362.0,1465.0,16196.0,998.0,2381.0,17050.0,940100.0
2024-02-01,66.86666666666666,14.733333333333334,11.9,4.2,16.666666666666668,2.5666666666666664,2024.0,2.0,681.095,82.576,1362.0,1465.0,16196.0,998.0,2381.0,17050.0,940100.0
2024-03-01,86.39999999999999,12.033333333333333,9.733333333333334,4.333333333333333,19.666666666666668,2.2666666666666666,2024.0,3.0,701.394,101.842,1362.0,1465.0,16196.0,998.0,2381.0,17050.0,940100.0
2024-04-01,83.9,10.866666666666667,9.866666666666667,3.1999999999999997,11.0,1.9666666666666668,2024.0,4.0,642.926,111.976,1433.0,1584.0,18433.0,1029.0,2414.0,17823.0,940100.0
2024-05-01,31.4,6.533333333333334,7.533333333333334,3.9333333333333336,14.0,2.2666666666666666,2024.0,5.0,663.393,151.869,1433.0,1584.0,18433.0,1029.0,2414.0,17823.0,940100.0
2024-06-01,66.35,6.066666666666666,7.333333333333333,2.966666666666667,6.5,2.266666666666667,2024.0,6.0,587.121,154.609,1433.0,1584.0,18433.0,1029.0,2414.0,17823.0,940100.0
