time,predictions,actual,difference
2018-03-01,332.76546341881703,275.467,57.29846341881705
2018-04-01,304.0880383982546,274.834,29.25403839825458
2018-05-01,257.937406893607,279.728,-21.790593106393032
2018-06-01,223.8016330216496,262.23,-38.428366978350425
2018-07-01,223.06168161150265,263.326,-40.26431838849737
2018-08-01,251.4837503917045,276.816,-25.332249608295484
2018-09-01,294.8490408033065,268.897,25.952040803306488
2018-10-01,321.42224016019134,313.775,7.647240160191359
2018-11-01,317.8060240312437,275.999,41.80702403124366
2018-12-01,325.9679457726529,260.86,65.1079457726529
2019-01-01,339.42214841725087,373.523,-34.10085158274916
2019-02-01,338.6919768798388,354.454,-15.762023120161189
2019-03-01,315.68748437064727,331.281,-15.593515629352737
2019-04-01,283.23680027518884,275.828,7.408800275188867
2019-05-01,254.06029968741535,274.401,-20.34070031258466
2019-06-01,235.72308555387212,268.313,-32.589914446127864
2019-07-01,249.83465176540255,261.87,-12.03534823459745
2019-08-01,259.719811728788,281.204,-21.48418827121202
2019-09-01,261.06973666654216,267.976,-6.906263333457844
2019-10-01,286.4480438113304,284.006,2.44204381133045
2019-11-01,323.21646075572414,334.139,-10.922539244275868
2019-12-01,334.7084141211496,372.398,-37.68958587885044
2020-01-01,327.62576834585747,406.643,-79.0172316541425
2020-02-01,337.56892916637975,362.473,-24.904070833620267
2020-03-01,348.4345757994793,327.897,20.537575799479328
2020-04-01,312.78915498924727,216.603,96.18615498924726
2020-05-01,280.40175287195865,269.852,10.549752871958674
2020-06-01,266.831183266992,263.584,3.2471832669920104
2020-07-01,260.9076374070597,277.278,-16.370362592940296
2020-08-01,255.98868511318463,273.918,-17.929314886815376
2020-09-01,271.9170188951855,280.308,-8.3909811048145
2020-10-01,298.5113329146669,354.251,-55.73966708533305
2020-11-01,320.9439025062253,328.2,-7.256097493774689
2020-12-01,342.27446250813745,350.485,-8.210537491862567
2021-01-01,352.1428285630835,336.159,15.983828563083534
2021-02-01,333.2545247051289,342.843,-9.588475294871103
2021-03-01,313.18941068167635,362.118,-48.928589318323645
2021-04-01,293.4443226984324,309.759,-16.3146773015676
2021-05-01,282.5294136443273,286.811,-4.281586355672687
2021-06-01,275.55042858050547,266.873,8.677428580505477
2021-07-01,271.0577962007999,277.521,-6.46320379920013
2021-08-01,256.1298518609737,256.607,-0.47714813902632613
2021-09-01,258.6452306645789,272.161,-13.515769335421112
2021-10-01,314.03909180828856,296.595,17.444091808288533
2021-11-01,350.73827428805146,353.724,-2.9857257119485325
2021-12-01,355.3043265255423,297.903,57.40132652554229
2022-01-01,337.6294667562328,352.085,-14.455533243767206
2022-02-01,318.0375170701988,262.172,55.86551707019879
2022-03-01,307.5524190430441,319.959,-12.406580956955906
2022-04-01,287.0085194136212,287.818,-0.809480586378811
2022-05-01,290.27700776661584,291.855,-1.5779922333841796
2022-06-01,258.5983721556084,268.53,-9.931627844391585
2022-07-01,236.5293047916588,282.237,-45.70769520834122
2022-08-01,262.5074301119665,291.608,-29.100569888033476
2022-09-01,274.42261364592326,284.898,-10.475386354076761
2022-10-01,307.1605274244843,336.136,-28.97547257551571
2022-11-01,288.4430004094551,340.242,-51.798999590544895
2022-12-01,321.8028945891251,321.836,-0.033105410874895824
2023-01-01,352.07257733459204,350.593,1.4795773345920225
2023-02-01,358.6534764198672,315.875,42.77847641986722
2023-03-01,319.59456060767906,299.649,19.945560607679056
2023-04-01,283.69453837028533,269.727,13.967538370285354
2023-05-01,262.7753701451905,285.323,-22.547629854809486
2023-06-01,273.60917157110816,267.558,6.051171571108171
2023-07-01,286.15271641665714,276.428,9.724716416657145
2023-08-01,292.1356644425357,298.424,-6.288335557464279
2023-09-01,278.16727383901605,307.047,-28.879726160983978
2023-10-01,290.7871754174848,298.165,-7.377824582515245
2023-11-01,319.403538951114,319.511,-0.10746104888602304
2023-12-01,341.00507967971805,339.976,1.029079679718052
2024-01-01,361.4185387011369,368.274,-6.8554612988630765
2024-02-01,347.28849110628204,350.008,-2.7195088937179435
2024-03-01,338.2485560167325,340.9,-2.651443983267484
2024-04-01,292.9674811332601,291.942,1.0254811332600866
2024-05-01,289.094433739479,295.384,-6.289566260521042
2024-06-01,275.2159274582713,262.087,13.128927458271335
