,predictions,actual,difference
2018-03-01,144.71028827369145,154.095,-9.384711726308552
2018-04-01,165.04523979952307,183.301,-18.255760200476914
2018-05-01,223.70985534453763,226.963,-3.253144655462364
2018-06-01,251.6862840114905,267.761,-16.074715988509524
2018-07-01,279.3898593999491,275.781,3.6088593999490968
2018-08-01,271.60083129967666,252.049,19.55183129967665
2018-09-01,232.4597773419798,216.52,15.939777341979777
2018-10-01,191.88355633444,188.139,3.7445563344399773
2018-11-01,156.7536349467475,163.009,-6.25536505325249
2018-12-01,149.17967792669668,157.127,-7.947322073303326
2019-01-01,143.15632097458362,146.349,-3.1926790254163677
2019-02-01,137.252644151201,134.081,3.171644151201008
2019-03-01,157.7182725789537,154.115,3.6032725789536926
2019-04-01,178.92488274903488,178.254,0.6708827490348881
2019-05-01,229.355668287839,220.324,9.031668287838983
2019-06-01,256.1021137733658,266.582,-10.479886226634221
2019-07-01,272.92846711785853,276.671,-3.742532882141461
2019-08-01,257.5761942372895,267.226,-9.649805762710514
2019-09-01,216.8338497186532,224.982,-8.148150281346801
2019-10-01,186.15955681352696,196.331,-10.171443186473027
2019-11-01,164.0391089377057,157.023,7.016108937705695
2019-12-01,160.42766629328023,153.234,7.1936662932802165
2020-01-01,154.3872592551928,147.206,7.181259255192799
2020-02-01,141.3822952135374,140.411,0.9712952135373882
2020-03-01,157.54228799278698,169.087,-11.544712007213008
2020-04-01,184.119209410237,193.711,-9.591790589763008
2020-05-01,229.59358821814385,231.32,-1.726411781856143
2020-06-01,274.85698360172165,269.104,5.752983601721667
2020-07-01,289.20085447971894,292.653,-3.4521455202810785
2020-08-01,265.5056637885944,254.615,10.890663788594395
2020-09-01,222.72066506121678,210.179,12.541665061216776
2020-10-01,195.81811949579074,187.148,8.670119495790743
2020-11-01,161.40020320913737,164.988,-3.587796790862626
2020-12-01,150.87425103160638,158.128,-7.253748968393609
2021-01-01,143.41214914210113,159.262,-15.849850857898872
2021-02-01,139.91716055227369,144.957,-5.039839447726308
2021-03-01,161.22162343290424,156.806,4.415623432904226
2021-04-01,193.4816747530436,173.928,19.553674753043595
2021-05-01,233.84781654917646,235.724,-1.8761834508235324
2021-06-01,272.41569398961406,264.713,7.702693989614033
2021-07-01,276.1547833735772,290.751,-14.596216626422802
2021-08-01,262.9417140374114,278.928,-15.986285962588624
2021-09-01,219.31043105232183,229.468,-10.157568947678158
2021-10-01,197.90504694615888,194.78,3.125046946158875
2021-11-01,173.88501512344365,167.302,6.5830151234436585
2021-12-01,167.84570278214585,161.551,6.294702782145862
2022-01-01,157.06020145599956,154.552,2.5082014559995685
2022-02-01,145.66311856053224,144.661,1.0021185605322387
2022-03-01,167.39049446287464,165.378,2.012494462874656
2022-04-01,190.5875800131431,177.647,12.94058001314312
2022-05-01,233.82956257557086,227.145,6.684562575570851
2022-06-01,272.27455015830856,273.656,-1.381449841691449
2022-07-01,285.1505771953314,309.159,-24.008422804668612
2022-08-01,262.3758842762464,272.579,-10.203115723753626
2022-09-01,221.20252473354756,226.319,-5.116475266452426
2022-10-01,204.2538569515365,207.161,-2.907143048463496
2022-11-01,174.365930126192,159.159,15.20693012619202
2022-12-01,167.53350371508242,157.832,9.701503715082424
2023-01-01,166.5707211073308,154.015,12.555721107330811
2023-02-01,147.02477626558226,146.132,0.8927762655822562
2023-03-01,165.32495433419842,172.611,-7.286045665801566
2023-04-01,182.27019447076148,187.355,-5.084805529238508
2023-05-01,233.97069235208588,232.325,1.645692352085888
2023-06-01,273.9644672278095,267.397,6.567467227809516
2023-07-01,300.80028223511147,300.28,0.5202822351114946
2023-08-01,271.4069075699373,290.304,-18.897092430062685
2023-09-01,222.2979282214132,220.171,2.126928221413209
2023-10-01,197.01402483164134,197.491,-0.4769751683586776
2023-11-01,176.90589693686076,172.097,4.808896936860748
2023-12-01,165.51944129898894,166.187,-0.6675587010110746
2024-01-01,160.94118159949855,160.606,0.3351815994985543
2024-02-01,150.14396823467015,151.908,-1.7640317653298325
2024-03-01,169.5205192545924,179.446,-9.925480745407611
2024-04-01,183.7396854211293,195.36,-11.620314578870705
2024-05-01,237.3366136294658,275.921,-38.58438637053419
2024-06-01,280.0392794671688,280.038,0.0012794671687856862
