time,predictions,actual,difference
2018-03-01,328.1409764698366,275.467,52.67397646983659
2018-04-01,294.0768579919123,274.834,19.242857991912274
2018-05-01,265.46614953991053,279.728,-14.261850460089477
2018-06-01,261.9776723736424,262.23,-0.2523276263576122
2018-07-01,263.7636785613414,263.326,0.43767856134138583
2018-08-01,264.9912256970103,276.816,-11.824774302989681
2018-09-01,284.14679712494296,268.897,15.249797124942972
2018-10-01,303.7279947847277,313.775,-10.047005215272293
2018-11-01,342.6092668306813,275.999,66.61026683068127
2018-12-01,369.34908587792296,260.86,108.48908587792295
2019-01-01,329.7549708614482,373.523,-43.76802913855181
2019-02-01,327.8023230194034,354.454,-26.65167698059662
2019-03-01,312.25240643475195,331.281,-19.02859356524806
2019-04-01,270.5216478278607,275.828,-5.30635217213927
2019-05-01,270.9645899854148,274.401,-3.436410014585192
2019-06-01,262.7038135993812,268.313,-5.609186400618796
2019-07-01,268.77388448570053,261.87,6.90388448570053
2019-08-01,268.5704494075476,281.204,-12.633550592452423
2019-09-01,269.70396015266454,267.976,1.7279601526645365
2019-10-01,296.26078770689827,284.006,12.254787706898298
2019-11-01,325.7355250439645,334.139,-8.403474956035495
2019-12-01,342.5973069853962,372.398,-29.800693014603837
2020-01-01,341.8779514514496,406.643,-64.7650485485504
2020-02-01,326.99753482316834,362.473,-35.475465176831676
2020-03-01,308.1795162268171,327.897,-19.71748377318289
2020-04-01,269.48196794348763,292.7935,-23.311532056512362
2020-05-01,272.3245054260952,269.852,2.4725054260952106
2020-06-01,267.51945192003166,263.584,3.935451920031653
2020-07-01,267.77689397741284,277.278,-9.50110602258718
2020-08-01,269.1276080431472,273.918,-4.7903919568528295
2020-09-01,268.2748896589197,280.308,-12.033110341080317
2020-10-01,300.38778745351294,354.251,-53.863212546487034
2020-11-01,333.8894669385415,328.2,5.6894669385415
2020-12-01,346.58603563673614,350.485,-3.8989643632638717
2021-01-01,353.862545507085,336.159,17.703545507084982
2021-02-01,342.7200424685813,342.843,-0.12295753141870591
2021-03-01,322.47234457674523,362.118,-39.645655423254766
2021-04-01,305.8691853418609,309.759,-3.88981465813913
2021-05-01,283.8157426069922,286.811,-2.995257393007762
2021-06-01,275.22262553639695,266.873,8.349625536396957
2021-07-01,269.81833072158844,277.521,-7.702669278411577
2021-08-01,271.5124544488514,256.607,14.905454448851344
2021-09-01,272.98323801534053,272.161,0.8222380153405311
2021-10-01,319.12511437783064,296.595,22.530114377830614
2021-11-01,333.4015632333141,353.724,-20.322436766685883
2021-12-01,346.3078581437534,297.903,48.40485814375336
2022-01-01,358.3914638952993,352.085,6.306463895299316
2022-02-01,342.3913667714225,262.172,80.21936677142247
2022-03-01,324.09611572224634,319.959,4.137115722246335
2022-04-01,289.6257547932533,287.818,1.8077547932533093
2022-05-01,285.2326431004307,291.855,-6.622356899569297
2022-06-01,266.3039622171048,268.53,-2.226037782895162
2022-07-01,273.531424680573,282.237,-8.705575319426998
2022-08-01,275.2444606773297,291.608,-16.363539322670306
2022-09-01,275.59083238193995,284.898,-9.307167618060078
2022-10-01,293.2892848064755,336.136,-42.84671519352452
2022-11-01,327.3636560292549,340.242,-12.878343970745107
2022-12-01,344.31025783125443,321.836,22.47425783125442
2023-01-01,361.711667639628,350.593,11.118667639627972
2023-02-01,334.7668989997283,315.875,18.891898999728312
2023-03-01,318.0424920492999,299.649,18.39349204929988
2023-04-01,277.3145339426614,269.727,7.587533942661423
2023-05-01,283.8479900255955,285.323,-1.475009974404486
2023-06-01,261.96894436556187,267.558,-5.589055634438125
2023-07-01,266.46088627355334,276.428,-9.967113726446655
2023-08-01,271.9617924474192,298.424,-26.462207552580765
2023-09-01,271.36218123344725,307.047,-35.68481876655278
2023-10-01,311.974723630977,298.165,13.809723630976976
2023-11-01,330.7679990665974,319.511,11.25699906659736
2023-12-01,337.7459100017579,339.976,-2.2300899982420788
2024-01-01,354.8138727288862,368.274,-13.460127271113777
2024-02-01,326.1519201291108,350.008,-23.856079870889175
2024-03-01,325.30504466105964,340.9,-15.594955338940338
2024-04-01,282.0030804088697,291.942,-9.938919591130286
2024-05-01,278.4108511491687,295.384,-16.973148850831308
2024-06-01,270.27277397499074,262.087,8.185773974990752
