time,predictions,actual,difference
2018-03-01,508.9084725290166,506.729,2.179472529016607
2018-04-01,480.60031888575367,498.533,-17.93268111424635
2018-05-01,498.92140870580687,516.806,-17.88459129419317
2018-06-01,472.8466936295808,472.04,0.8066936295807636
2018-07-01,494.50150488441983,487.935,6.566504884419828
2018-08-01,511.7872533204491,507.85,3.937253320449088
2018-09-01,499.3430518045318,489.362,9.981051804531774
2018-10-01,497.55807505933865,486.761,10.797075059338624
2018-11-01,488.2102735454204,471.807,16.403273545420404
2018-12-01,505.58815602096416,482.074,23.51415602096415
2019-01-01,509.49790861477766,501.079,8.41890861477765
2019-02-01,475.6007242989064,456.487,19.11372429890639
2019-03-01,502.8908788193369,509.623,-6.732121180663114
2019-04-01,489.4348591106231,489.352,0.08285911062313289
2019-05-01,507.96476743741823,488.248,19.71676743741824
2019-06-01,484.50362827116334,448.871,35.632628271163355
2019-07-01,496.0117454399799,476.116,19.89574543997992
2019-08-01,511.57718469726433,497.979,13.598184697264344
2019-09-01,497.5643146552196,476.505,21.059314655219623
2019-10-01,493.548133913844,492.032,1.516133913844044
2019-11-01,482.9068588871683,468.701,14.20585888716829
2019-12-01,487.0876307823402,482.494,4.593630782340199
2020-01-01,495.8149551561109,484.773,11.041955156110873
2020-02-01,467.1064540128857,481.237,-14.130545987114317
2020-03-01,503.9104645427019,478.098,25.81246454270189
2020-04-01,489.0964413872718,347.727,141.36944138727182
2020-05-01,499.6334617985509,481.558,18.07546179855092
2020-06-01,470.5114707583036,438.394,32.11747075830357
2020-07-01,468.8701223641384,472.589,-3.7188776358615883
2020-08-01,466.6013901997084,486.389,-19.78760980029159
2020-09-01,459.3162199467113,479.647,-20.330780053288663
2020-10-01,490.34767471534144,481.752,8.595674715341431
2020-11-01,449.57825979857785,448.515,1.0632597985778602
2020-12-01,470.8277489425764,470.609,0.21874894257643973
2021-01-01,468.43911951626745,476.603,-8.163880483732555
2021-02-01,465.4817201781303,443.019,22.46272017813027
2021-03-01,493.0153039262535,497.751,-4.735696073746453
2021-04-01,430.45805403524224,471.06,-40.60194596475776
2021-05-01,488.3640079735567,484.367,3.997007973556663
2021-06-01,442.20097681872073,453.558,-11.35702318127926
2021-07-01,480.09522749955926,454.396,25.699227499559242
2021-08-01,487.47328095321257,416.503,70.97028095321258
2021-09-01,475.10376855028153,438.55,36.55376855028152
2021-10-01,483.4922976321908,447.036,36.4562976321908
2021-11-01,461.68050416307307,432.409,29.271504163073075
2021-12-01,463.1762316198177,454.296,8.880231619817721
2022-01-01,468.7576737910413,452.193,16.564673791041344
2022-02-01,456.6179121952982,423.89,32.72791219529819
2022-03-01,474.0974502624715,470.58,3.5174502624715274
2022-04-01,446.0323675004344,452.652,-6.619632499565569
2022-05-01,462.6818931105014,456.869,5.8128931105013635
2022-06-01,440.1414858952277,418.456,21.685485895227657
2022-07-01,463.8449363689559,441.703,22.141936368955953
2022-08-01,462.2219147023507,465.773,-3.5510852976493084
2022-09-01,456.45976622808416,457.366,-0.9062337719158222
2022-10-01,453.8860698966414,457.577,-3.690930103358596
2022-11-01,442.8572461112949,430.748,12.109246111294908
2022-12-01,441.6169968562327,434.912,6.704996856232697
2023-01-01,457.17889819634166,431.888,25.290898196341686
2023-02-01,436.23892117171073,375.063,61.17592117171074
2023-03-01,457.99388734257394,422.996,34.99788734257396
2023-04-01,436.1808736139135,414.978,21.202873613913482
2023-05-01,447.6852914870574,438.495,9.19029148705738
2023-06-01,425.3876079676693,388.294,37.0936079676693
2023-07-01,429.3030812784039,397.003,32.30008127840392
2023-08-01,451.9426847536333,436.534,15.408684753633281
2023-09-01,430.1776622929367,403.532,26.64566229293672
2023-10-01,439.1132254609512,434.878,4.235225460951199
2023-11-01,422.7112580289389,408.14,14.571258028938928
2023-12-01,418.4490126906642,424.776,-6.326987309335834
2024-01-01,428.89712419425695,424.482,4.415124194256919
2024-02-01,394.5916016807801,415.395,-20.803398319219866
2024-03-01,431.9863685533212,439.393,-7.406631446678773
2024-04-01,396.0453434289485,450.067,-54.021656571051494
2024-05-01,419.3952028506279,471.065,-51.66979714937207
2024-06-01,402.44383193419134,412.198,-9.754168065808642
