time,predictions,actual,difference
2018-03-01,177.99420403814503,180.913,-2.9187959618549826
2018-04-01,201.01353348704097,197.099,3.914533487040984
2018-05-01,232.9700655756352,236.309,-3.338934424364794
2018-06-01,261.1132126911472,280.457,-19.343787308852768
2018-07-01,274.6709712338989,296.869,-22.198028766101118
2018-08-01,269.3002873720463,275.787,-6.486712627953693
2018-09-01,243.04232230712827,236.482,6.560322307128274
2018-10-01,215.5540363653288,208.318,7.2360363653288005
2018-11-01,198.4760630210015,188.157,10.319063021001483
2018-12-01,180.38258588337663,185.363,-4.980414116623365
2019-01-01,172.51638804146626,184.993,-12.476611958533738
2019-02-01,168.6031111705308,164.176,4.4271111705308215
2019-03-01,185.04193130566492,181.698,3.34393130566491
2019-04-01,202.9599839199321,197.236,5.723983919932124
2019-05-01,243.6493487366397,235.18,8.469348736639688
2019-06-01,274.7477394139585,272.687,2.0607394139585153
2019-07-01,287.0518689097427,288.255,-1.2031310902572727
2019-08-01,273.8765860212484,282.093,-8.216413978751632
2019-09-01,240.60480924982735,250.85,-10.24519075017264
2019-10-01,208.90597053613632,221.088,-12.182029463863671
2019-11-01,191.8423346244412,185.223,6.619334624441194
2019-12-01,180.3247064849339,185.629,-5.304293515066092
2020-01-01,173.43734964519123,185.37,-11.932650354808771
2020-02-01,172.3519752068238,171.685,0.6669752068237926
2020-03-01,180.04778976783075,191.505,-11.457210232169246
2020-04-01,206.19244508148572,213.508,-7.3155549185142945
2020-05-01,241.1787033799248,254.704,-13.52529662007521
2020-06-01,277.5713444039183,271.712,5.859344403918328
2020-07-01,289.9043095990395,309.107,-19.202690400960535
2020-08-01,278.60500551948485,288.363,-9.757994480515151
2020-09-01,244.90307830740835,247.337,-2.433921692591639
2020-10-01,212.5951964271274,216.431,-3.8358035728726065
2020-11-01,191.2601723421937,189.11,2.1501723421936845
2020-12-01,177.9873412810042,190.322,-12.334658718995797
2021-01-01,176.55854391228573,191.55,-14.991456087714283
2021-02-01,179.40998357815215,168.98,10.42998357815216
2021-03-01,186.23667522905995,189.059,-2.8223247709400425
2021-04-01,207.8429235697843,203.387,4.455923569784289
2021-05-01,245.6711773125472,257.024,-11.3528226874528
2021-06-01,281.39527153145985,277.352,4.0432715314598795
2021-07-01,295.42620799459223,321.911,-26.48479200540777
2021-08-01,285.9948544063726,306.973,-20.978145593627403
2021-09-01,249.95497162986777,267.932,-17.977028370132246
2021-10-01,223.7868501689266,228.073,-4.286149831073402
2021-11-01,197.1037401478241,193.41,3.6937401478241156
2021-12-01,182.24003378733883,197.684,-15.443966212661167
2022-01-01,180.03309272569138,196.794,-16.760907274308636
2022-02-01,180.9985896822254,178.549,2.449589682225394
2022-03-01,195.61208520061209,195.908,-0.29591479938790144
2022-04-01,215.5309494536664,203.65,11.880949453666403
2022-05-01,255.95888172714336,249.098,6.860881727143351
2022-06-01,292.5002390702057,285.227,7.273239070205705
2022-07-01,312.1029388914302,307.94,4.162938891430201
2022-08-01,297.483610720605,290.834,6.649610720604983
2022-09-01,259.88320999876714,259.108,0.7752099987671386
2022-10-01,223.3351524630145,232.077,-8.741847536985489
2022-11-01,198.6386355509034,193.883,4.755635550903378
2022-12-01,187.59812483697857,199.738,-12.13987516302143
2023-01-01,186.8210080548691,201.289,-14.467991945130876
2023-02-01,189.3653055190424,176.214,13.15130551904241
2023-03-01,196.6788058573476,196.935,-0.25619414265239016
2023-04-01,214.84287752096228,209.068,5.774877520962264
2023-05-01,254.504394644812,255.924,-1.419605355187997
2023-06-01,298.260062233905,294.665,3.5950622339049687
2023-07-01,316.2184393278774,316.841,-0.6225606721226313
2023-08-01,300.9286170553984,320.534,-19.605382944601615
2023-09-01,265.86879635214945,245.283,20.58579635214946
2023-10-01,232.35151919846345,225.282,7.069519198463439
2023-11-01,202.38203239694516,199.677,2.705032396945171
2023-12-01,195.32968207737784,203.497,-8.167317922622175
2024-01-01,194.24922593839105,205.798,-11.548774061608952
2024-02-01,188.97974405635003,185.524,3.455744056350028
2024-03-01,192.150337571816,204.168,-12.017662428183996
2024-04-01,212.58726250691765,214.703,-2.1157374930823494
2024-05-01,255.85883754939127,279.464,-23.60516245060873
2024-06-01,299.93188246873524,283.221,16.710882468735235
